"","state","state_j","score","name_x","pro_blm_ratio_x","topic_blm_ratio_x","name_y","pro_blm_ratio_y","topic_blm_ratio_y","contig","dif_mrp_ideology","dif_urban_index","dif_white","dif_black","dif_med_inc","dif_population","sim_score","dif_ratio"
"328","FL","MI",0,"Ron DeSantis",0,0.0117056856187291,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.01214953,0.64999998,0.0592,0.023,6629,11460856,0.06849315,0.0486391419674778
"329","FL","MN",0,"Ron DeSantis",0,0.0117056856187291,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.044159364,1,0.1,0.095100001,20990,15831693,0.01369863,0.0936547580041919
"330","FL","MO",0,"Ron DeSantis",0,0.0117056856187291,"Mike Parson",0.0112759643916914,0.0664688427299703,0,0.11208624,1.26,0.096500002,0.045400001,4415,15383274,0.02739726,0.0547631571112412
"331","FL","MT",0,"Ron DeSantis",0,0.0117056856187291,"Steve Bullock",0,0.0217917675544794,0,0.19823903,2.99,0.16159999,0.1538,1022,20453962,0.006849315,0.0100860819357503
"332","FL","NC",0,"Ron DeSantis",0,0.0117056856187291,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.044840388,1.14,0.040600002,0.054099999,2667,11098799,0.06849315,0.0335574722760077
"333","FL","ND",0,"Ron DeSantis",0,0.0117056856187291,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.1716866,2.4100001,0.14040001,0.1279,6352,20759092,0.02739726,0.0340958410988282
"334","FL","NE",0,"Ron DeSantis",0,0.0117056856187291,"Pete Ricketts",0.00643086816720257,0.0418006430868167,0,0.10003258,1.26,0.1367,0.1116,14485,19576684,0.006849315,0.0300949574680876
"335","FL","NH",0,"Ron DeSantis",0,0.0117056856187291,"Chris Sununu",0.00520156046814044,0.035110533159948,0,0.074331664,1.54,0.2034,0.14390001,31131,20160658,0.006849315,0.0234048475412189
"336","FL","NJ",0,"Ron DeSantis",0,0.0117056856187291,"Phil Murphy",0.00658288450029922,0.0365050867743866,0,0.16409864,0.77999997,0.0614,0.0255,27786,12249193,0.061643835,0.0247994011556575
"337","FL","NM",0,"Ron DeSantis",0,0.0117056856187291,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.0074877841,1.5599999,0.0164,0.13869999,6857,19420664,0.02739726,0.0153213414082979
"338","FL","OH",0,"Ron DeSantis",0,0.0117056856187291,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.036047898,0.57999998,0.088299997,0.035799999,2616,9738739,0.09589041,0.0167134973297611
"339","FL","OK",0,"Ron DeSantis",0,0.0117056856187291,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.15410969,1.52,0.0049000001,0.086499996,5292,17578834,0.05479452,0.0255036167068523
"340","FL","OR",0,"Ron DeSantis",0,0.0117056856187291,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.16266529,0.75,0.1095,0.14049999,19092,17300932,0.04109589,0.0621003925288831
"341","FL","PA",0,"Ron DeSantis",0,0.0117056856187291,"Tom Wolf",0.0114942528735632,0.0505747126436782,0,0.0061083026,0.31,0.077299997,0.048500001,13026,8535487,0.075342469,0.0388690270249491
"342","FL","RI",0,"Ron DeSantis",0,0.0117056856187291,"Gina Raimondo",0,0.333333333333333,0,0.20222585,0.25999999,0.073600002,0.093999997,22412,20440808,0.020547945,0.321627647714604
"343","FL","SC",0,"Ron DeSantis",0,0.0117056856187291,"Henry McMaster",0,0.0384615384615385,0,0.12619387,1.35,0.0513,0.1051,2578,16419762,0.15068494,0.0267558528428094
"344","FL","SD",0,"Ron DeSantis",0,0.0117056856187291,"Kristi Noem",0.00689655172413793,0.0781609195402299,0,0.22588058,2.73,0.1197,0.138,12426,20651520,0.006849315,0.0664552339215008
"345","FL","TN",0,"Ron DeSantis",0,0.0117056856187291,"Bill Lee",0.00961538461538462,0.0416666666666667,0,0.15082441,1.26,0.050900001,0.0073000002,2788,14627347,0.10958904,0.0299609810479376
"346","FL","TX",0,"Ron DeSantis",0,0.0117056856187291,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.049627878,0.28999999,0.024800001,0.038400002,10641,7607318,0.15068494,0.142933489639003
"347","FL","UT",0,"Ron DeSantis",0,0.0117056856187291,"Gary Herbert",0,0.037037037037037,0,0.10427615,0.5,0.13500001,0.1473,26230,18266572,0.01369863,0.0253313514183079
"348","FL","VA",0,"Ron DeSantis",0,0.0117056856187291,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.027102334,0.55000001,0.053199999,0.031099999,24451,12906794,0.075342469,0.0518781294101726
"349","FL","VT",0,"Ron DeSantis",0,0.0117056856187291,"Phil Scott",0.0200364298724954,0.0400728597449909,0,0.28836477,2.6199999,0.21960001,0.14659999,9494,20895110,0,0.0283671741262618
"350","FL","WA",0,"Ron DeSantis",0,0.0117056856187291,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.17888953,0.34,0.0189,0.1208,23595,13832906,0.061643835,0.0490419779326728
"351","FL","WI",0,"Ron DeSantis",0,0.0117056856187291,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.0018525677,1.27,0.1266,0.096000001,9642,15644469,0.04109589,0.0714801550892355
"352","FL","WY",0,"Ron DeSantis",0,0.0117056856187291,"Mark Gordon",0,0.0206896551724138,0,0.34848028,3.2,0.18709999,0.1507,7687,20961336,0.01369863,0.0089839695536847
"353","GA","AK",0,"Brian Kemp",0,0.0491803278688525,"Mike Dunleavy",0,0.0410958904109589,0,0.11553957,1.8099999,0.061099999,0.28330001,15481,9978517,0.0084745763,0.0080844374578936
"354","GA","AL",0,"Brian Kemp",0,0.0491803278688525,"Kay Ivey",0,0.0209923664122137,1,0.13802588,0.94,0.1025,0.049800001,4576,5687629,0.27118644,0.0281879614566388
"355","GA","AZ",0,"Brian Kemp",0,0.0491803278688525,"Doug Ducey",0.00151171579743008,0.0347694633408919,0,0.023541732,0.75,0.1652,0.27039999,7823,3560406,0.055084746,0.0144108645279606
"356","GA","CA",0,"Brian Kemp",0,0.0491803278688525,"Gavin Newsom",0.0078125,0.037109375,0,0.25863835,1.64,0.012,0.25850001,18387,28826316,0.050847456,0.0120709528688525
"357","GA","CO",0,"Brian Kemp",0,0.0491803278688525,"Jared Polis",0.0245901639344262,0.10655737704918,0,0.11692807,0.60000002,0.2427,0.27419999,24512,4938194,0.021186441,0.0573770491803275
"358","GA","CT",0,"Brian Kemp",0,0.0491803278688525,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.24143656,0.86000001,0.1697,0.2087,20167,7105964,0.0084745763,0.0211429446912824
"359","GA","DE",0,"Brian Kemp",0,0.0491803278688525,"John Carney",0.00427960057061341,0.0513552068473609,0,0.13124661,0.46000001,0.1019,0.095799997,10757,9721960,0.0084745763,0.0021748789785084
"360","GA","FL",0,"Brian Kemp",0,0.0491803278688525,"Ron DeSantis",0,0.0117056856187291,1,0.057878751,0.91000003,0.14390001,0.15629999,1502,10826279,0.076271184,0.0374746422501234
"361","GA","HI",0,"Brian Kemp",0,0.0491803278688525,"David Ige",0,0.00635593220338983,0,0.26944321,0.54000002,0.331,0.2969,21560,9256637,0.012711864,0.0428243956654627
"362","GA","IA",0,"Brian Kemp",0,0.0491803278688525,"Kim Reynolds",0,0.012987012987013,0,0.01693782,0.95999998,0.3184,0.27849999,9551,7521539,0.021186441,0.0361933148818395
"363","GA","ID",0,"Brian Kemp",0,0.0491803278688525,"Brad Little",0.0040650406504065,0.0203252032520325,0,0.21286961,0.95999998,0.3116,0.3091,7460,8872802,0.012711864,0.02885512461682
"364","GA","IL",0,"Brian Kemp",0,0.0491803278688525,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,0,0.18157341,1.0700001,0.12540001,0.1744,15069,2100600,0.016949153,0.0067659722407938
"365","GA","IN",0,"Brian Kemp",0,0.0491803278688525,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.030830372,0.14,0.25029999,0.22130001,7540,3926380,0.059322033,0.0387455452601568
"366","GA","KS",0,"Brian Kemp",0,0.0491803278688525,"Laura Kelly",0.0135440180586907,0.0406320541760722,0,0.0086424267,0.43000001,0.25709999,0.2588,13817,7774028,0.055084746,0.0085482736927803
"367","GA","KY",0,"Brian Kemp",0,0.0491803278688525,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.074590422,0.75999999,0.28999999,0.23469999,2510,6206072,0.14406779,0.0317587250813961
"368","GA","LA",0,"Brian Kemp",0,0.0491803278688525,"John Bel Edwards",0,0.0166374781085814,0,0.11595347,0.37,0.039999999,0.0060000001,8079,6054151,0.16949153,0.0325428497602711
"369","GA","MA",0,"Brian Kemp",0,0.0491803278688525,"Charlie Baker",0,0.0342298288508557,0,0.34925416,1.29,0.19310001,0.241,28547,3681991,0.016949153,0.0149504990179968
"370","GA","MD",0,"Brian Kemp",0,0.0491803278688525,"Larry Hogan",0,0.0277777777777778,0,0.22400981,1.16,0.030099999,0.017100001,35524,4534684,0.029661017,0.0214025500910747
"371","GA","ME",0,"Brian Kemp",0,0.0491803278688525,"Janet Mills",0,0.0106382978723404,0,0.10516271,1.51,0.36430001,0.30180001,4428,9349549,0.0084745763,0.0385420299965121
"372","GA","MI",0,"Brian Kemp",0,0.0491803278688525,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.070028283,0.25999999,0.2031,0.1793,5127,634577,0.033898305,0.0111644997173544
"373","GA","MN",0,"Brian Kemp",0,0.0491803278688525,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.10203812,0.090000004,0.2439,0.25139999,19488,5005414,0.0042372881,0.0561801157540685
"374","GA","MO",0,"Brian Kemp",0,0.0491803278688525,"Mike Parson",0.0112759643916914,0.0664688427299703,0,0.054207493,0.34999999,0.2404,0.2017,2913,4556995,0.06779661,0.0172885148611178
"375","GA","MT",0,"Brian Kemp",0,0.0491803278688525,"Steve Bullock",0,0.0217917675544794,0,0.14036027,2.0799999,0.3055,0.31009999,2524,9627683,0.021186441,0.0273885603143731
"376","GA","NC",0,"Brian Kemp",0,0.0491803278688525,"Roy Cooper",0.00210526315789474,0.0452631578947368,1,0.013038363,0.23,0.1033,0.1022,1165,272520,0.17372881,0.0039171699741157
"377","GA","ND",0,"Brian Kemp",0,0.0491803278688525,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.11380785,1.5,0.2843,0.28420001,4850,9932814,0.012711864,0.0033788011512952
"378","GA","NE",0,"Brian Kemp",0,0.0491803278688525,"Pete Ricketts",0.00643086816720257,0.0418006430868167,0,0.042153835,0.34999999,0.28060001,0.26789999,12983,8750404,0.033898305,0.0073796847820358
"379","GA","NH",0,"Brian Kemp",0,0.0491803278688525,"Chris Sununu",0.00520156046814044,0.035110533159948,0,0.1322104,0.63,0.34729999,0.30019999,29629,9334379,0,0.0140697947089045
"380","GA","NJ",0,"Brian Kemp",0,0.0491803278688525,"Phil Murphy",0.00658288450029922,0.0365050867743866,0,0.22197738,1.6900001,0.082500003,0.18179999,26284,1422914,0.016949153,0.0126752410944659
"381","GA","NM",0,"Brian Kemp",0,0.0491803278688525,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.050390966,0.64999998,0.1275,0.29499999,8359,8594386,0.012711864,0.0221533008418255
"382","GA","OH",0,"Brian Kemp",0,0.0491803278688525,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.021830851,0.33000001,0.2322,0.1921,1114,1087540,0.072033897,0.0207611449203623
"383","GA","OK",0,"Brian Kemp",0,0.0491803278688525,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.096230939,0.61000001,0.139,0.2428,6794,6752555,0.10593221,0.0119710255432711
"384","GA","OR",0,"Brian Kemp",0,0.0491803278688525,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.22054404,0.16,0.2534,0.29679999,17590,6474652,0.025423728,0.0246257502787597
"385","GA","PA",0,"Brian Kemp",0,0.0491803278688525,"Tom Wolf",0.0114942528735632,0.0505747126436782,0,0.051770449,0.60000002,0.2212,0.20479999,11524,2290792,0.033898305,0.0013943847748257
"386","GA","RI",0,"Brian Kemp",0,0.0491803278688525,"Gina Raimondo",0,0.333333333333333,0,0.2601046,1.17,0.2175,0.25029999,20910,9614529,0.012711864,0.28415300546448
"387","GA","SC",0,"Brian Kemp",0,0.0491803278688525,"Henry McMaster",0,0.0384615384615385,1,0.068315119,0.44,0.092600003,0.051199999,1076,5593483,0.24576271,0.010718789407314
"388","GA","SD",0,"Brian Kemp",0,0.0491803278688525,"Kristi Noem",0.00689655172413793,0.0781609195402299,0,0.16800183,1.8200001,0.26359999,0.29429999,10924,9825241,0.016949153,0.0289805916713774
"389","GA","TN",0,"Brian Kemp",0,0.0491803278688525,"Bill Lee",0.00961538461538462,0.0416666666666667,1,0.092945658,0.34999999,0.1948,0.149,4290,3801068,0.23305085,0.0075136612021858
"390","GA","TX",0,"Brian Kemp",0,0.0491803278688525,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.0082508735,0.62,0.1191,0.1947,9139,18433596,0.15254237,0.105458847388879
"391","GA","UT",0,"Brian Kemp",0,0.0491803278688525,"Gary Herbert",0,0.037037037037037,0,0.046397403,0.41,0.2789,0.30360001,24728,7440292,0.012711864,0.0121432908318155
"392","GA","VA",0,"Brian Kemp",0,0.0491803278688525,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.084981084,0.36000001,0.090700001,0.1252,22949,2080515,0.10593221,0.0144034871600492
"393","GA","VT",0,"Brian Kemp",0,0.0491803278688525,"Phil Scott",0.0200364298724954,0.0400728597449909,0,0.3462435,1.71,0.3635,0.30289999,7992,10068831,0.012711864,0.0091074681238616
"394","GA","WA",0,"Brian Kemp",0,0.0491803278688525,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.23676828,0.56999999,0.1628,0.2771,22093,3006627,0.012711864,0.0115673356825494
"395","GA","WI",0,"Brian Kemp",0,0.0491803278688525,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.056026183,0.36000001,0.2705,0.25229999,8140,4818190,0.012711864,0.0340055128391121
"396","GA","WY",0,"Brian Kemp",0,0.0491803278688525,"Mark Gordon",0,0.0206896551724138,0,0.29060155,2.29,0.331,0.30700001,6185,10135057,0.025423728,0.0284906726964387
"397","HI","AK",0,"David Ige",0,0.00635593220338983,"Mike Dunleavy",0,0.0410958904109589,0,0.38498279,2.3499999,0.39210001,0.0136,6079,721880,0.022222223,0.0347399582075691
"398","HI","AL",0,"David Ige",0,0.00635593220338983,"Kay Ivey",0,0.0209923664122137,0,0.40746909,1.48,0.43349999,0.2471,26136,3569008,0,0.0146364342088239
"399","HI","AZ",0,"David Ige",0,0.00635593220338983,"Doug Ducey",0.00151171579743008,0.0347694633408919,0,0.24590148,0.20999999,0.4962,0.0265,13737,5696231,0.11111111,0.0284135311375021
"400","HI","CA",0,"David Ige",0,0.00635593220338983,"Gavin Newsom",0.0078125,0.037109375,0,0.01080486,1.1,0.31900001,0.038400002,3173,38082952,0.2,0.0307534427966102
"401","HI","CO",1,"David Ige",0,0.00635593220338983,"Jared Polis",0.0245901639344262,0.10655737704918,0,0.15251514,0.059999999,0.57370001,0.022700001,2952,4318443,0.17777778,0.10020144484579
"402","HI","CT",0,"David Ige",0,0.00635593220338983,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.028006662,0.31999999,0.5007,0.088200003,1393,2150673,0.06666667,0.0216814509741803
"403","HI","DE",0,"David Ige",0,0.00635593220338983,"John Carney",0.00427960057061341,0.0513552068473609,0,0.13819662,0.079999998,0.43290001,0.20110001,10803,465323,0.06666667,0.0449992746439711
"404","HI","FL",0,"David Ige",0,0.00635593220338983,"Ron DeSantis",0,0.0117056856187291,0,0.21156447,0.37,0.47490001,0.1406,23062,20082916,0.2,0.00534975341533927
"405","HI","GA",0,"David Ige",0,0.00635593220338983,"Brian Kemp",0,0.0491803278688525,0,0.26944321,0.54000002,0.331,0.2969,21560,9256637,0.06666667,0.0428243956654627
"406","HI","IA",1,"David Ige",0,0.00635593220338983,"Kim Reynolds",0,0.012987012987013,0,0.25250539,1.5,0.6494,0.0184,12009,1735098,0.044444446,0.00663108078362317
"407","HI","ID",0,"David Ige",0,0.00635593220338983,"Brad Little",0.0040650406504065,0.0203252032520325,0,0.48231283,1.5,0.6426,0.0122,14100,383835,0.044444446,0.0139692710486427
"408","HI","IL",1,"David Ige",0,0.00635593220338983,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,0,0.087869808,0.52999997,0.45640001,0.1225,6491,11357237,0.022222223,0.0360584234246689
"409","HI","IN",1,"David Ige",0,0.00635593220338983,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.3002736,0.68000001,0.58130002,0.075599998,14020,5330257,0,0.00407885040530587
"410","HI","KS",0,"David Ige",0,0.00635593220338983,"Laura Kelly",0.0135440180586907,0.0406320541760722,0,0.27808565,0.97000003,0.58810002,0.0381,7743,1482609,0,0.0342761219726824
"411","HI","KY",0,"David Ige",0,0.00635593220338983,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.34403363,1.3,0.62099999,0.062199999,24070,3050565,0.022222223,0.0110656705840666
"412","HI","LA",0,"David Ige",0,0.00635593220338983,"John Bel Edwards",0,0.0166374781085814,0,0.38539669,0.91000003,0.37099999,0.30289999,29639,3202486,0,0.0102815459051916
"413","HI","MA",1,"David Ige",0,0.00635593220338983,"Charlie Baker",0,0.0342298288508557,0,0.07981094,0.75,0.52410001,0.0559,6987,5574646,0.15555556,0.0278738966474659
"414","HI","MD",0,"David Ige",0,0.00635593220338983,"Larry Hogan",0,0.0277777777777778,0,0.045433402,0.62,0.30090001,0.2798,13964,4721953,0,0.021421845574388
"415","HI","ME",0,"David Ige",0,0.00635593220338983,"Janet Mills",0,0.0106382978723404,0,0.1642805,2.05,0.69529998,0.0049000001,17132,92912,0.022222223,0.00428236566895057
"416","HI","MI",0,"David Ige",0,0.00635593220338983,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.19941494,0.28,0.5341,0.1176,16433,8622060,0.022222223,0.0539888953828171
"417","HI","MN",1,"David Ige",0,0.00635593220338983,"Tim Walz",0.00924214417744917,0.105360443622921,0,0.1674051,0.63,0.57489997,0.045499999,2072,4251223,0.044444446,0.0990045114195312
"418","HI","MO",0,"David Ige",0,0.00635593220338983,"Mike Parson",0.0112759643916914,0.0664688427299703,0,0.32365072,0.88999999,0.57139999,0.095200002,18647,4699642,0,0.0601129105265805
"419","HI","MT",0,"David Ige",0,0.00635593220338983,"Steve Bullock",0,0.0217917675544794,0,0.40980348,2.6199999,0.6365,0.0132,24084,371046,0.022222223,0.0154358353510896
"420","HI","NC",0,"David Ige",0,0.00635593220338983,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.25640485,0.76999998,0.43430001,0.1947,20395,8984117,0.044444446,0.038907225691347
"421","HI","ND",0,"David Ige",0,0.00635593220338983,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.38325107,2.04,0.6153,0.0127,16710,676177,0,0.0394455945141675
"422","HI","NE",0,"David Ige",0,0.00635593220338983,"Pete Ricketts",0.00643086816720257,0.0418006430868167,0,0.31159705,0.88999999,0.61159998,0.028999999,8577,506233,0,0.0354447108834269
"423","HI","NH",1,"David Ige",0,0.00635593220338983,"Chris Sununu",0.00520156046814044,0.035110533159948,0,0.13723281,1.17,0.67830002,0.0033,8069,77742,0.044444446,0.0287546009565582
"424","HI","NJ",0,"David Ige",0,0.00635593220338983,"Phil Murphy",0.00658288450029922,0.0365050867743866,0,0.047465831,1.15,0.41350001,0.1151,4724,7833723,0.088888891,0.0301491545709968
"425","HI","NM",0,"David Ige",0,0.00635593220338983,"Michelle Lujan Grisham",0.00117508813160987,0.027027027027027,0,0.21905226,1.1900001,0.4585,0.0019,29919,662251,0.022222223,0.0206710948236372
"426","HI","OH",0,"David Ige",0,0.00635593220338983,"Mike DeWine",0.00355239786856128,0.0284191829484902,0,0.24761236,0.20999999,0.5632,0.1048,20446,10344177,0.022222223,0.0220632507451004
"427","HI","OK",0,"David Ige",0,0.00635593220338983,"Kevin Stitt",0.00697674418604651,0.0372093023255814,0,0.36567417,1.15,0.47,0.054099999,28354,2504082,0,0.0308533701221916
"428","HI","OR",0,"David Ige",0,0.00635593220338983,"Kate Brown",0.00289435600578871,0.0738060781476122,0,0.048899174,0.38,0.5844,9.9999997e-05,3970,2781985,0.2,0.0674501459442224
"429","HI","PA",1,"David Ige",0,0.00635593220338983,"Tom Wolf",0.0114942528735632,0.0505747126436782,0,0.21767277,0.059999999,0.55220002,0.092100002,10036,11547429,0,0.0442187804402884
"430","HI","RI",0,"David Ige",0,0.00635593220338983,"Gina Raimondo",0,0.333333333333333,0,0.0093386117,0.63,0.5485,0.046599999,650,357892,0.06666667,0.326977401129943
"431","HI","SC",0,"David Ige",0,0.00635593220338983,"Henry McMaster",0,0.0384615384615385,0,0.33775833,0.98000002,0.42359999,0.2457,20484,3663154,0.06666667,0.0321056062581487
"432","HI","SD",0,"David Ige",0,0.00635593220338983,"Kristi Noem",0.00689655172413793,0.0781609195402299,0,0.43744504,2.3599999,0.59460002,0.0026,10636,568604,0,0.0718049873368401
"433","HI","TN",0,"David Ige",0,0.00635593220338983,"Bill Lee",0.00961538461538462,0.0416666666666667,0,0.36238888,0.88999999,0.52579999,0.1479,25850,5455569,0.044444446,0.0353107344632769
"434","HI","TX",0,"David Ige",0,0.00635593220338983,"Greg Abbott",0.0481099656357388,0.154639175257732,0,0.26119235,0.079999998,0.4501,0.1022,12421,27690234,0.044444446,0.148283243054342
"435","HI","UT",1,"David Ige",0,0.00635593220338983,"Gary Herbert",0,0.037037037037037,0,0.31584063,0.13,0.6099,0.0066999998,3168,1816345,0.044444446,0.0306811048336472
"436","HI","VA",1,"David Ige",0,0.00635593220338983,"Ralph Northam",0.0173410404624277,0.0635838150289017,0,0.18446213,0.18000001,0.4217,0.1717,1389,7176122,0,0.0572278828255119
"437","HI","VT",1,"David Ige",0,0.00635593220338983,"Phil Scott",0.0200364298724954,0.0400728597449909,0,0.076800294,2.25,0.69450003,0.0060000001,13568,812194,0.13333334,0.0337169275416011
"438","HI","WA",1,"David Ige",0,0.00635593220338983,"Jay Inslee",0.0171339563862928,0.0607476635514019,0,0.032674938,0.029999999,0.49380001,0.0198,533,6250010,0.17777778,0.0543917313480121
"439","HI","WI",0,"David Ige",0,0.00635593220338983,"Tony Evers",0.0212389380530973,0.0831858407079646,0,0.21341704,0.89999998,0.60149997,0.044599999,13420,4438447,0,0.0768299085045748
"440","HI","WY",0,"David Ige",0,0.00635593220338983,"Mark Gordon",0,0.0206896551724138,0,0.56004477,2.8299999,0.662,0.0101,15375,878420,0,0.014333722969024
"441","IA","AK",0,"Kim Reynolds",0,0.012987012987013,"Mike Dunleavy",0,0.0410958904109589,0,0.1324774,0.85000002,0.25729999,0.0048000002,5930,2456978,0.020134227,0.0281088774239459
"442","IA","AL",0,"Kim Reynolds",0,0.012987012987013,"Kay Ivey",0,0.0209923664122137,0,0.1549637,0.02,0.2159,0.2287,14127,1833910,0.040268455,0.0080053534252007
"443","IA","AZ",0,"Kim Reynolds",0,0.012987012987013,"Doug Ducey",0.00151171579743008,0.0347694633408919,0,0.0066039115,1.71,0.1532,0.0081000002,1728,3961133,0.033557046,0.0217824503538789
"444","IA","CA",0,"Kim Reynolds",0,0.012987012987013,"Gavin Newsom",0.0078125,0.037109375,0,0.24170053,2.5999999,0.33039999,0.02,8836,36347856,0.013422819,0.024122362012987
"445","IA","CO",2,"Kim Reynolds",0,0.012987012987013,"Jared Polis",0.0245901639344262,0.10655737704918,0,0.099990249,1.5599999,0.0757,0.0043000001,14961,2583345,0.10067114,0.093570364062167
"446","IA","CT",2,"Kim Reynolds",0,0.012987012987013,"Ned Lamont",0.00519210799584631,0.0280373831775701,0,0.22449873,1.8200001,0.1487,0.069799997,10616,415575,0.013422819,0.0150503701905571
"447","IA","DE",1,"Kim Reynolds",0,0.012987012987013,"John Carney",0.00427960057061341,0.0513552068473609,0,0.11430878,1.42,0.2165,0.18269999,1206,2200421,0,0.0383681938603479
"448","IA","FL",0,"Kim Reynolds",0,0.012987012987013,"Ron DeSantis",0,0.0117056856187291,0,0.040940929,1.87,0.1745,0.1222,11053,18347818,0.0067114094,0.0012813273682839
"449","IA","GA",0,"Kim Reynolds",0,0.012987012987013,"Brian Kemp",0,0.0491803278688525,0,0.01693782,0.95999998,0.3184,0.27849999,9551,7521539,0.033557046,0.0361933148818395
"450","IA","HI",1,"Kim Reynolds",0,0.012987012987013,"David Ige",0,0.00635593220338983,0,0.25250539,1.5,0.6494,0.0184,12009,1735098,0.013422819,0.00663108078362317
"451","IA","ID",0,"Kim Reynolds",0,0.012987012987013,"Brad Little",0.0040650406504065,0.0203252032520325,0,0.22980744,0,0.0068000001,0.0306,2091,1351263,0.067114092,0.0073381902650195
"452","IA","IL",2,"Kim Reynolds",0,0.012987012987013,"J. B. Pritzker",0.0114192495921697,0.0424143556280587,1,0.16463558,2.03,0.193,0.1041,5518,9622139,0.17449665,0.0294273426410457
"453","IA","IN",3,"Kim Reynolds",0,0.012987012987013,"Eric Holcomb",0.00173913043478261,0.0104347826086957,0,0.047768191,0.81999999,0.068099998,0.0572,2011,3595159,0.24832214,0.0025522303783173
"454","IA","KS",0,"Kim Reynolds",0,0.012987012987013,"Laura Kelly",0.0135440180586907,0.0406320541760722,0,0.025580248,0.52999997,0.061299998,0.0197,4266,252489,0.22147651,0.0276450411890592
"455","IA","KY",1,"Kim Reynolds",0,0.012987012987013,"Andy Beshear",0.00087108013937282,0.0174216027874564,0,0.091528244,0.2,0.0284,0.0438,12061,1315467,0.080536909,0.0044345898004434
"456","IA","LA",0,"Kim Reynolds",0,0.012987012987013,"John Bel Edwards",0,0.0166374781085814,0,0.1328913,0.58999997,0.2784,0.2845,17630,1467388,0.040268455,0.0036504651215684
"457","IA","MA",0,"Kim Reynolds",0,0.012987012987013,"Charlie Baker",0,0.0342298288508557,0,0.33231634,2.25,0.12530001,0.037500001,18996,3839548,0.026845638,0.0212428158638427
"458","IA","MD",0,"Kim Reynolds",0,0.012987012987013,"Larry Hogan",0,0.0277777777777778,0,0.20707199,2.1199999,0.34850001,0.26140001,25973,2986855,0,0.0147907647907648
"459","IA","ME",0,"Kim Reynolds",0,0.012987012987013,"Janet Mills",0,0.0106382978723404,0,0.088224888,0.55000001,0.045899998,0.0233,5123,1828010,0.040268455,0.0023487151146726
"460","IA","MI",0,"Kim Reynolds",0,0.012987012987013,"Gretchen Whitmer",0.0344827586206897,0.0603448275862069,0,0.053090461,1.22,0.1153,0.099200003,4424,6886962,0.11409396,0.0473578145991939
"461","IA","MN",2,"Kim Reynolds",0,0.012987012987013,"Tim Walz",0.00924214417744917,0.105360443622921,1,0.085100293,0.87,0.074500002,0.027100001,9937,2516125,0.16107382,0.092373430635908
"462","IA","MO",0,"Kim Reynolds",0,0.012987012987013,"Mike Parson",0.0112759643916914,0.0664688427299703,1,0.071145311,0.61000001,0.078000002,0.076800004,6638,2964544,0.147651,0.0534818297429573
"463","IA","MT",0,"Kim Reynolds",0,0.012987012987013,"Steve Bullock",0,0.0217917675544794,0,0.15729809,1.12,0.0129,0.031599998,12075,2106144,0.073825501,0.0088047545674664
"464","IA","NC",0,"Kim Reynolds",0,0.012987012987013,"Roy Cooper",0.00210526315789474,0.0452631578947368,0,0.0038994574,0.73000002,0.21510001,0.1763,8386,7249019,0.020134227,0.0322761449077238
"465","IA","ND",0,"Kim Reynolds",0,0.012987012987013,"Doug Burgum",0.00763358778625954,0.0458015267175573,0,0.13074566,0.54000002,0.0341,0.0057000001,4701,2411275,0.080536909,0.0328145137305443
